20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6536,2.86518e+08,11122,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:00,500,4358,15,4361,22,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.9,20231023
20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6536,2.86518e+08,11122,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:02,500,4358,15,4362,2,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.9,20231023
20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6536,2.86518e+08,11122,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:03,0,4358,19,4362,27,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.9,20231023
20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6536,2.86518e+08,11122,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:04,0,4359,18,4362,8,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.9,20231023
20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6536,2.86518e+08,11122,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:04,500,4359,13,4362,6,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.9,20231023
20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6536,2.86518e+08,11122,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:05,0,4359,13,4363,2,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.9,20231023
20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6536,2.86518e+08,11122,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:05,500,4359,14,4363,2,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.9,20231023
20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6536,2.86518e+08,11122,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:08,0,4359,14,4363,6,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.9,20231023
20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6536,2.86518e+08,11122,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:08,500,4359,14,4363,2,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.9,20231023
20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6536,2.86518e+08,11122,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:09,0,4359,13,4363,3,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.9,20231023
20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6536,2.86518e+08,11122,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:09,500,4359,13,4362,7,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.9,20231023
20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6536,2.86518e+08,11122,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:10,0,4359,13,4363,2,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.9,20231023
20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6541,2.86736e+08,11117,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:24,500,4359,13,4363,5,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.7,20231023
20231023,,,b2401,4361,4406,4391,9589,4382,4430,4349,6541,2.86736e+08,11117,1.79769e+308,1.79769e+308,4670,4142,0,1.79769e+308,10:35:25,0,4359,14,4363,5,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,43836.7,20231023
