20231023,,,c2401,2509,2508,2506,825872,2506,2519,2502,285015,7.15437e+09,829353,1.79769e+308,1.79769e+308,2658,2358,0,1.79769e+308,10:35:01,500,2509,1463,2510,1679,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,25101.7,20231023
20231023,,,c2401,2510,2508,2506,825872,2506,2519,2502,285016,7.15439e+09,829352,1.79769e+308,1.79769e+308,2658,2358,0,1.79769e+308,10:35:02,0,2509,1463,2510,1679,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,25101.7,20231023
20231023,,,c2401,2510,2508,2506,825872,2506,2519,2502,285017,7.15442e+09,829351,1.79769e+308,1.79769e+308,2658,2358,0,1.79769e+308,10:35:02,500,2509,1474,2510,1678,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,25101.7,20231023
20231023,,,c2401,2510,2508,2506,825872,2506,2519,2502,285017,7.15442e+09,829351,1.79769e+308,1.79769e+308,2658,2358,0,1.79769e+308,10:35:04,0,2509,1486,2510,1488,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,25101.7,20231023
20231023,,,c2401,2510,2508,2506,825872,2506,2519,2502,285022,7.15454e+09,829351,1.79769e+308,1.79769e+308,2658,2358,0,1.79769e+308,10:35:04,500,2509,1487,2510,1484,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,25101.7,20231023
20231023,,,c2401,2510,2508,2506,825872,2506,2519,2502,285022,7.15454e+09,829351,1.79769e+308,1.79769e+308,2658,2358,0,1.79769e+308,10:35:05,0,2509,1488,2510,1482,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,25101.7,20231023
20231023,,,c2401,2510,2508,2506,825872,2506,2519,2502,285028,7.15469e+09,829345,1.79769e+308,1.79769e+308,2658,2358,0,1.79769e+308,10:35:05,500,2509,1490,2510,1476,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,25101.7,20231023
20231023,,,c2401,2510,2508,2506,825872,2506,2519,2502,285032,7.15479e+09,829341,1.79769e+308,1.79769e+308,2658,2358,0,1.79769e+308,10:35:06,0,2509,1490,2510,1470,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,25101.7,20231023
20231023,,,c2401,2510,2508,2506,825872,2506,2519,2502,285034,7.15484e+09,829339,1.79769e+308,1.79769e+308,2658,2358,0,1.79769e+308,10:35:06,500,2509,1489,2510,1468,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,25101.7,20231023
20231023,,,c2401,2510,2508,2506,825872,2506,2519,2502,285034,7.15484e+09,829339,1.79769e+308,1.79769e+308,2658,2358,0,1.79769e+308,10:35:07,0,2509,1494,2510,1468,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,25101.7,20231023
20231023,,,c2401,2510,2508,2506,825872,2506,2519,2502,285034,7.15484e+09,829339,1.79769e+308,1.79769e+308,2658,2358,0,1.79769e+308,10:35:07,500,2509,1495,2510,1468,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,25101.7,20231023
