20231023,,,pg2310,5120,5101,5120,1295,1.79769e+308,1.79769e+308,1.79769e+308,0,0,1295,1.79769e+308,1.79769e+308,5458,4744,0,1.79769e+308,10:35:01,500,5160,1,5236,19,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,0,20231023
20231023,,,pg2310,5120,5101,5120,1295,1.79769e+308,1.79769e+308,1.79769e+308,0,0,1295,1.79769e+308,1.79769e+308,5458,4744,0,1.79769e+308,10:35:02,0,5160,3,5236,5,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,0,20231023
20231023,,,pg2310,5120,5101,5120,1295,1.79769e+308,1.79769e+308,1.79769e+308,0,0,1295,1.79769e+308,1.79769e+308,5458,4744,0,1.79769e+308,10:35:02,500,5160,10,5236,6,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,0,20231023
20231023,,,pg2310,5120,5101,5120,1295,1.79769e+308,1.79769e+308,1.79769e+308,0,0,1295,1.79769e+308,1.79769e+308,5458,4744,0,1.79769e+308,10:35:03,0,5160,10,5236,4,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,0,20231023
20231023,,,pg2310,5120,5101,5120,1295,1.79769e+308,1.79769e+308,1.79769e+308,0,0,1295,1.79769e+308,1.79769e+308,5458,4744,0,1.79769e+308,10:35:03,500,5160,10,5236,1,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,0,20231023
20231023,,,pg2310,5120,5101,5120,1295,1.79769e+308,1.79769e+308,1.79769e+308,0,0,1295,1.79769e+308,1.79769e+308,5458,4744,0,1.79769e+308,10:35:04,0,5161,7,5237,15,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,0,20231023
20231023,,,pg2310,5120,5101,5120,1295,1.79769e+308,1.79769e+308,1.79769e+308,0,0,1295,1.79769e+308,1.79769e+308,5458,4744,0,1.79769e+308,10:35:05,0,5161,10,5237,14,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,0,20231023
20231023,,,pg2310,5120,5101,5120,1295,1.79769e+308,1.79769e+308,1.79769e+308,0,0,1295,1.79769e+308,1.79769e+308,5458,4744,0,1.79769e+308,10:35:05,500,5161,5,5237,14,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,0,20231023
20231023,,,pg2310,5120,5101,5120,1295,1.79769e+308,1.79769e+308,1.79769e+308,0,0,1295,1.79769e+308,1.79769e+308,5458,4744,0,1.79769e+308,10:35:06,500,5161,10,5237,14,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,0,20231023
20231023,,,pg2310,5120,5101,5120,1295,1.79769e+308,1.79769e+308,1.79769e+308,0,0,1295,1.79769e+308,1.79769e+308,5458,4744,0,1.79769e+308,10:35:07,500,5161,6,5237,14,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,0,20231023
